pn/cleaned,NaiveBase,92.80442804428044,0.9080824051290857,7.195571955719558
pn/cleaned,KNN,91.14391143911439,0.8797674849335366,8.85608856088561
pn/cleaned,SVM,91.32841328413284,0.9107556709423129,8.671586715867164
pn/cleaned,DecisionTree,88.92988929889299,0.8839118090429026,11.070110701107012
pn/cleaned,DeepLerning,92.98893213272095,0.962962962962963,7.011067867279053
pn/cleaned,NaiveBase,83.48134991119005,0.81624258054714,16.51865008880995
pn/cleaned,KNN,75.66607460035524,0.777371271110914,24.333925399644755
pn/cleaned,SVM,85.61278863232683,0.8634935167398318,14.387211367673174
pn/cleaned,DecisionTree,85.43516873889875,0.8580174647576724,14.564831261101247
pn/cleaned,DeepLerning,84.36945080757141,0.9083333333333333,15.630549192428589
pn/cleaned,NaiveBase,88.6535552193646,0.8582456598767457,11.346444780635395
pn/cleaned,KNN,87.89712556732225,0.8551129983006818,12.102874432677751
pn/cleaned,SVM,88.95612708018155,0.8869800814336317,11.043872919818455
pn/cleaned,DecisionTree,87.14069591527988,0.8740856551201933,12.859304084720122
pn/cleaned,DeepLerning,89.71255421638489,0.9441707717569786,10.287445783615112
pn/cleaned,NaiveBase,86.85800604229608,0.8370313831516193,13.141993957703917
pn/cleaned,KNN,85.95166163141994,0.8188545360830897,14.048338368580062
pn/cleaned,SVM,87.61329305135952,0.8700065916844267,12.38670694864048
pn/cleaned,DecisionTree,84.89425981873111,0.8406081842958821,15.105740181268885
pn/cleaned,DeepLerning,87.0090663433075,0.9248251748251748,12.990933656692505
pn/cleaned,NaiveBase,92.80442804428044,0.9080824051290857,7.195571955719558
pn/cleaned,KNN,91.14391143911439,0.8797674849335366,8.85608856088561
pn/cleaned,SVM,91.32841328413284,0.9107556709423129,8.671586715867164
pn/cleaned,DecisionTree,89.48339483394834,0.8889930112383382,10.516605166051662
pn/cleaned,DeepLerning,92.43542551994324,0.9598432908912831,7.564574480056763
pn/cleaned,NaiveBase,83.48134991119005,0.81624258054714,16.51865008880995
pn/cleaned,KNN,75.66607460035524,0.777371271110914,24.333925399644755
pn/cleaned,SVM,85.61278863232683,0.8634935167398318,14.387211367673174
pn/cleaned,DecisionTree,84.01420959147424,0.8464931207091433,15.985790408525759
pn/cleaned,DeepLerning,84.90231037139893,0.9113660062565171,15.097689628601074
pn/cleaned,NaiveBase,88.6535552193646,0.8582456598767457,11.346444780635395
pn/cleaned,KNN,87.89712556732225,0.8551129983006818,12.102874432677751
pn/cleaned,SVM,88.95612708018155,0.8869800814336317,11.043872919818455
pn/cleaned,DecisionTree,88.19969742813917,0.8796531029353303,11.800302571860826
pn/cleaned,DeepLerning,88.04841041564941,0.9338912133891214,11.951589584350586
pn/cleaned,NaiveBase,86.85800604229608,0.8370313831516193,13.141993957703917
pn/cleaned,KNN,85.95166163141994,0.8188545360830897,14.048338368580062
pn/cleaned,SVM,87.61329305135952,0.8700065916844267,12.38670694864048
pn/cleaned,DecisionTree,86.404833836858,0.856547365866294,13.595166163141997
pn/cleaned,DeepLerning,87.61329054832458,0.9307432432432433,12.386709451675415
